date,region,state_po,special,runoff,offyear,candidate,party,writein,voteshare,
11/08/2011,National Popular Vote,NPV,FALSE,FALSE,FALSE,Democratic,democrat,FALSE,0.375,
11/06/2012,Indiana,IN,FALSE,FALSE,FALSE,Harris,independent,TRUE,8.14797024361267E-06,
11/06/2012,Indiana,IN,FALSE,FALSE,FALSE,Boneham,libertarian,FALSE,0.03952463965601600,
11/06/2012,Indiana,IN,FALSE,FALSE,FALSE,Gregg,democratic,FALSE,0.4656045076123380,
11/06/2012,Indiana,IN,FALSE,FALSE,FALSE,Pence,republican,FALSE,0.4948627047614020,
11/06/2012,West Virginia,WV,FALSE,FALSE,FALSE,Hudok,constitution,TRUE,0.0,
11/06/2012,West Virginia,WV,FALSE,FALSE,FALSE,Moran,libertarian,FALSE,0.013447988369958100,
11/06/2012,West Virginia,WV,FALSE,FALSE,FALSE,Johnson,green,FALSE,0.0252691554073374,
11/06/2012,West Virginia,WV,FALSE,FALSE,FALSE,Maloney,republican,FALSE,0.4564294808318010,
11/06/2012,West Virginia,WV,FALSE,FALSE,FALSE,Tomblin,democratic,FALSE,0.5048533753909040,
11/06/2012,Missouri,MO,FALSE,FALSE,FALSE,Levy,independent,TRUE,5.13218492142075E-06,
11/06/2012,Missouri,MO,FALSE,FALSE,FALSE,Steinman,independent,TRUE,1.42968008525292E-05,
11/06/2012,Missouri,MO,FALSE,FALSE,FALSE,Higgins,libertarian,FALSE,0.026947270099194100,
11/06/2012,Missouri,MO,FALSE,FALSE,FALSE,Spence,republican,FALSE,0.42533532413230300,
11/06/2012,Missouri,MO,FALSE,FALSE,FALSE,Nixon,democratic,FALSE,0.5476979767827290,
11/06/2012,Delaware,DE,FALSE,FALSE,FALSE,Graham,independent,TRUE,1.00494180130793E-05,
11/06/2012,Delaware,DE,FALSE,FALSE,FALSE,McVay,libertarian,FALSE,0.009215316317993740,
11/06/2012,Delaware,DE,FALSE,FALSE,FALSE,Perri,green,FALSE,0.01149402185245950,
11/06/2012,Delaware,DE,FALSE,FALSE,FALSE,Cragg,republican,FALSE,0.2858883559905840,
11/06/2012,Delaware,DE,FALSE,FALSE,FALSE,Markell,democratic,FALSE,0.69339225642095,
11/06/2012,Utah,UT,FALSE,FALSE,FALSE,Cannon,unaffiliated,TRUE,9.93518286697585E-07,
11/06/2012,Utah,UT,FALSE,FALSE,FALSE,Owen,independent republican,TRUE,1.98703657339517E-06,
11/06/2012,Utah,UT,FALSE,FALSE,FALSE,Pearson,constitution,FALSE,0.017581299601400500,
11/06/2012,Utah,UT,FALSE,FALSE,FALSE,Larsen,libertarian,FALSE,0.022464441980519100,
11/06/2012,Utah,UT,FALSE,FALSE,FALSE,Cooke,democratic,FALSE,0.27582253378955700,
11/06/2012,Utah,UT,FALSE,FALSE,FALSE,Herbert,republican,FALSE,0.6841287440736630,
11/06/2012,Montana,MT,FALSE,FALSE,FALSE,Coate,independent,FALSE,0.0,
11/06/2012,Montana,MT,FALSE,FALSE,FALSE,Vandevender,libertarian,FALSE,0.03756031678073340,
11/06/2012,Montana,MT,FALSE,FALSE,FALSE,Hill,republican,FALSE,0.4733902942983190,
11/06/2012,Montana,MT,FALSE,FALSE,FALSE,Bullock,democratic,FALSE,0.4890493889209480,
11/06/2012,North Carolina,NC,FALSE,FALSE,FALSE,Kreamer,independent,TRUE,1.32041416244899E-05,
11/06/2012,North Carolina,NC,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.00029026731672819300,
11/06/2012,North Carolina,NC,FALSE,FALSE,FALSE,Howe,libertarian,FALSE,0.021183023949851100,
11/06/2012,North Carolina,NC,FALSE,FALSE,FALSE,Dalton,democratic,FALSE,0.43228569286495200,
11/06/2012,North Carolina,NC,FALSE,FALSE,FALSE,McCrory,republican,FALSE,0.5462278117268440,
11/06/2012,North Dakota,ND,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0008401140289603350,
11/06/2012,North Dakota,ND,FALSE,FALSE,FALSE,Riemers,independent,FALSE,0.008237522576097970,
11/06/2012,North Dakota,ND,FALSE,FALSE,FALSE,Sorum,independent,FALSE,0.016852624491054500,
11/06/2012,North Dakota,ND,FALSE,FALSE,FALSE,Taylor,democratic,FALSE,0.3431189311987520,
11/06/2012,North Dakota,ND,FALSE,FALSE,FALSE,Dalrymple,republican,FALSE,0.6309508077051360,
11/06/2012,Washington,WA,FALSE,FALSE,FALSE,McKenna,republican,FALSE,0.48460508745063200,
11/06/2012,Washington,WA,FALSE,FALSE,FALSE,Inslee,democratic,FALSE,0.5153949125493680,
11/06/2012,Vermont,VT,FALSE,FALSE,FALSE,Shumlin,democratic,FALSE,0.5780029247,
11/06/2012,Vermont,VT,FALSE,FALSE,FALSE,Brock,republican,FALSE,0.375543309,
11/06/2012,Vermont,VT,FALSE,FALSE,FALSE,Peyton,independent,FALSE,0.01986378346,
11/06/2012,Vermont,VT,FALSE,FALSE,FALSE,Ericson,independent,FALSE,0.01889902915,
11/06/2012,New Hampshire,NH,FALSE,FALSE,FALSE,Hassan,democratic,FALSE,0.5461111984,
11/06/2012,New Hampshire,NH,FALSE,FALSE,FALSE,Lamontagne,republican,FALSE,0.4251848671,
11/06/2012,New Hampshire,NH,FALSE,FALSE,FALSE,Babiarz,libertarian,FALSE,0.02774411027,
11/06/2012,National Popular Vote,NPV,FALSE,FALSE,FALSE,Republican,republican,FALSE,0.497,
11/06/2012,National Popular Vote,NPV,FALSE,FALSE,FALSE,Democratic,democrat,FALSE,0.479,
05/30/2013,Rhode Island,RI,FALSE,FALSE,TRUE,Chafee,democratic,FALSE,1.01,
11/05/2013,New Jersey,NJ,FALSE,FALSE,FALSE,Boss,nsa did 9/11,FALSE,0.0009722443567863320,
11/05/2013,New Jersey,NJ,FALSE,FALSE,FALSE,Schroeder,economic growth,FALSE,0.0013126713333138400,
11/05/2013,New Jersey,NJ,FALSE,FALSE,FALSE,Araujo,peace & freedom,FALSE,0.0015559681752642600,
11/05/2013,New Jersey,NJ,FALSE,FALSE,FALSE,Sare,glass-steagall now,FALSE,0.0015842585057236100,
11/05/2013,New Jersey,NJ,FALSE,FALSE,FALSE,Welzer,green,FALSE,0.003911138186005150,
11/05/2013,New Jersey,NJ,FALSE,FALSE,FALSE,Kaplan,libertarian,FALSE,0.005731149445556670,
11/05/2013,New Jersey,NJ,FALSE,FALSE,FALSE,Buono,democratic,FALSE,0.38190908808005800,
11/05/2013,New Jersey,NJ,FALSE,FALSE,FALSE,Christie,republican,FALSE,0.6030234819172920,
11/05/2013,Virginia,VA,FALSE,FALSE,FALSE,McAuliffe,democratic,FALSE,0.4775174373,
11/05/2013,Virginia,VA,FALSE,FALSE,FALSE,Cuccinelli,republican,FALSE,0.4523267721,
11/05/2013,Virginia,VA,FALSE,FALSE,FALSE,Sarvis,libertarian,FALSE,0.06520693081,
11/05/2013,National Popular Vote,NPV,FALSE,FALSE,FALSE,Republican,republican,FALSE,0.5253,
11/05/2013,National Popular Vote,NPV,FALSE,FALSE,FALSE,Democratic,democrat,FALSE,0.4308,
11/04/2014,Georgia,GA,FALSE,FALSE,FALSE,Byrne,no party affiliation,FALSE,0.00016466481301134300,
11/04/2014,Georgia,GA,FALSE,FALSE,FALSE,Hunt,libertarian,FALSE,0.02359607564544690,
11/04/2014,Georgia,GA,FALSE,FALSE,FALSE,Carter,democratic,FALSE,0.44882688082501800,
11/04/2014,Georgia,GA,FALSE,FALSE,FALSE,Deal,republican,FALSE,0.527412378716524,
11/04/2014,South Carolina,SC,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0007494176767891550,
11/04/2014,South Carolina,SC,FALSE,FALSE,FALSE,Reeves,united citizens,FALSE,0.004510948799688040,
11/04/2014,South Carolina,SC,FALSE,FALSE,FALSE,Ervin,petition,FALSE,0.009224095944719620,
11/04/2014,South Carolina,SC,FALSE,FALSE,FALSE,French,libertarian,FALSE,0.012387055775450700,
11/04/2014,South Carolina,SC,FALSE,FALSE,FALSE,Sheheen,democratic,FALSE,0.414158377470611,
11/04/2014,South Carolina,SC,FALSE,FALSE,FALSE,Haley,republican,FALSE,0.5589701043327410,
11/04/2014,Ohio,OH,FALSE,FALSE,FALSE,Rios,green,FALSE,0.03328170664544440,
11/04/2014,Ohio,OH,FALSE,FALSE,FALSE,FitzGerald,democratic,FALSE,0.33029703397969800,
11/04/2014,Ohio,OH,FALSE,FALSE,FALSE,Kasich,republican,FALSE,0.6364212593748580,
11/04/2014,Pennsylvania,PA,FALSE,FALSE,FALSE,Lineaweaver,independent,TRUE,0.0,
11/04/2014,Pennsylvania,PA,FALSE,FALSE,FALSE,Corbett,republican,FALSE,0.4506783154731900,
11/04/2014,Pennsylvania,PA,FALSE,FALSE,FALSE,Wolf,democratic,FALSE,0.5493216845268100,
11/04/2014,Michigan,MI,FALSE,FALSE,FALSE,Sanders,independent,FALSE,0.0,
11/04/2014,Michigan,MI,FALSE,FALSE,FALSE,Mark,independent,TRUE,9.50410434746245E-07,
11/04/2014,Michigan,MI,FALSE,FALSE,FALSE,Pakkala,independent,TRUE,3.80164173898498E-06,
11/04/2014,Michigan,MI,FALSE,FALSE,FALSE,Groulx,natural law,TRUE,5.38565913022872E-06,
11/04/2014,Michigan,MI,FALSE,FALSE,FALSE,Sills,independent,TRUE,5.70246260847747E-06,
11/04/2014,Michigan,MI,FALSE,FALSE,FALSE,Homeniuk,green,FALSE,0.004731143144166810,
11/04/2014,Michigan,MI,FALSE,FALSE,FALSE,McFarlin,u.s. taxpayers,FALSE,0.006135849766721760,
11/04/2014,Michigan,MI,FALSE,FALSE,FALSE,Buzuma,libertarian,FALSE,0.011317170653480000,
11/04/2014,Michigan,MI,FALSE,FALSE,FALSE,Schauer,democratic,FALSE,0.46857040212815900,
11/04/2014,Michigan,MI,FALSE,FALSE,FALSE,Snyder,republican,FALSE,0.50922959413356,
11/04/2014,Massachusetts,MA,FALSE,FALSE,FALSE,Others,nonpartisan,TRUE,0.0008608523457531440,
11/04/2014,Massachusetts,MA,FALSE,FALSE,FALSE,McCormick,unenrolled,FALSE,0.007549832601747840,
11/04/2014,Massachusetts,MA,FALSE,FALSE,FALSE,Lively,unenrolled,FALSE,0.008978254443490000,
11/04/2014,Massachusetts,MA,FALSE,FALSE,FALSE,Falchuk,united independent,FALSE,0.03327300880404540,
11/04/2014,Massachusetts,MA,FALSE,FALSE,FALSE,Coakley,democratic,FALSE,0.46536436108354300,
11/04/2014,Massachusetts,MA,FALSE,FALSE,FALSE,Baker,republican,FALSE,0.4839736907214200,
11/04/2014,Oklahoma,OK,FALSE,FALSE,FALSE,Sills,independent,FALSE,0.0,
11/04/2014,Oklahoma,OK,FALSE,FALSE,FALSE,Prawdzienski,independent,FALSE,0.011062872273229300,
11/04/2014,Oklahoma,OK,FALSE,FALSE,FALSE,Willis,independent,FALSE,0.020815173047569700,
11/04/2014,Oklahoma,OK,FALSE,FALSE,FALSE,Dorman,democratic,FALSE,0.4100706690218970,
11/04/2014,Oklahoma,OK,FALSE,FALSE,FALSE,Fallin,republican,FALSE,0.5580512856573040,
11/04/2014,Rhode Island,RI,FALSE,FALSE,FALSE,Block,moderate,FALSE,0.0,
11/04/2014,Rhode Island,RI,FALSE,FALSE,FALSE,Chafee,independent,FALSE,0.0,
11/04/2014,Rhode Island,RI,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0022804770795081100,
11/04/2014,Rhode Island,RI,FALSE,FALSE,FALSE,Kayarian,independent,FALSE,0.0037894801808335000,
11/04/2014,Rhode Island,RI,FALSE,FALSE,FALSE,Fletcher,independent,FALSE,0.010748175464041600,
11/04/2014,Rhode Island,RI,FALSE,FALSE,FALSE,Healey,moderate,FALSE,0.21378469704216900,
11/04/2014,Rhode Island,RI,FALSE,FALSE,FALSE,Fung,republican,FALSE,0.36237058524016000,
11/04/2014,Rhode Island,RI,FALSE,FALSE,FALSE,Raimondo,democratic,FALSE,0.4070265849932880,
11/04/2014,New York,NY,FALSE,FALSE,FALSE,Carey,independent,FALSE,0.0,
11/04/2014,New York,NY,FALSE,FALSE,FALSE,McMillan,rent is too damn high,FALSE,0.0,
11/04/2014,New York,NY,FALSE,FALSE,FALSE,Cohn,sapient,FALSE,0.0012994582230596100,
11/04/2014,New York,NY,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0016699465135350000,
11/04/2014,New York,NY,FALSE,FALSE,FALSE,McDermott,libertarian,FALSE,0.004442455706357530,
11/04/2014,New York,NY,FALSE,FALSE,FALSE,Hawkins,green,FALSE,0.04828627564747740,
11/04/2014,New York,NY,FALSE,FALSE,FALSE,Astorino,republican,FALSE,0.4024516113491430,
11/04/2014,New York,NY,FALSE,FALSE,FALSE,Cuomo,democratic,FALSE,0.5418502525604280,
11/04/2014,Arizona,AZ,FALSE,FALSE,FALSE,Wood,independent,TRUE,0.0,
11/04/2014,Arizona,AZ,FALSE,FALSE,FALSE,Ramseys Rasmussen Kennedy,independent,TRUE,4.64679079351255E-06,
11/04/2014,Arizona,AZ,FALSE,FALSE,FALSE,Woolsey,independent,TRUE,9.95740884324118E-06,
11/04/2014,Arizona,AZ,FALSE,FALSE,FALSE,Dolego,independent,TRUE,1.92509904302663E-05,
11/04/2014,Arizona,AZ,FALSE,FALSE,FALSE,Novoa,republican,TRUE,2.85445720172914E-05,
11/04/2014,Arizona,AZ,FALSE,FALSE,FALSE,Bailey,independent,TRUE,3.31913628108039E-05,
11/04/2014,Arizona,AZ,FALSE,FALSE,FALSE,Johnson,independent,TRUE,0.0010090174294484400,
11/04/2014,Arizona,AZ,FALSE,FALSE,FALSE,Mealer,americans elect,FALSE,0.010244182217926500,
11/04/2014,Arizona,AZ,FALSE,FALSE,FALSE,Hess,libertarian,FALSE,0.03806186338966130,
11/04/2014,Arizona,AZ,FALSE,FALSE,FALSE,DuVal,democratic,FALSE,0.4161672472942400,
11/04/2014,Arizona,AZ,FALSE,FALSE,FALSE,Ducey,republican,FALSE,0.5344220985438290,
11/04/2014,Wyoming,WY,FALSE,FALSE,FALSE,Cozzens,libertarian,FALSE,0.024065238239901800,
11/04/2014,Wyoming,WY,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.050572740756625400,
11/04/2014,Wyoming,WY,FALSE,FALSE,FALSE,Wills,independent,FALSE,0.05894196346134370,
11/04/2014,Wyoming,WY,FALSE,FALSE,FALSE,Gosar,democratic,FALSE,0.27253286632475000,
11/04/2014,Wyoming,WY,FALSE,FALSE,FALSE,Mead,republican,FALSE,0.5938871912173790,
11/04/2014,Minnesota,MN,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0004024489142991370,
11/04/2014,Minnesota,MN,FALSE,FALSE,FALSE,Holbrook,libertarian,FALSE,0.009153561343845270,
11/04/2014,Minnesota,MN,FALSE,FALSE,FALSE,Wright,grassroots,FALSE,0.015824088820222300,
11/04/2014,Minnesota,MN,FALSE,FALSE,FALSE,Nicollet,mn independence,FALSE,0.02880420531273070,
11/04/2014,Minnesota,MN,FALSE,FALSE,FALSE,Johnson,republican,FALSE,0.4451019182892020,
11/04/2014,Minnesota,MN,FALSE,FALSE,FALSE,Dayton,democratic,FALSE,0.5007137773197000,
11/04/2014,Wisconsin,WI,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.000599506952206227,
11/04/2014,Wisconsin,WI,FALSE,FALSE,FALSE,Fehr,people's,FALSE,0.003124074290735560,
11/04/2014,Wisconsin,WI,FALSE,FALSE,FALSE,Burke,libertarian,FALSE,0.00776662293792427,
11/04/2014,Wisconsin,WI,FALSE,FALSE,FALSE,Burke,democratic,FALSE,0.46587830465242300,
11/04/2014,Wisconsin,WI,FALSE,FALSE,FALSE,Walker,republican,FALSE,0.522631491166711,
11/04/2014,Idaho,ID,FALSE,FALSE,FALSE,Wertzbaugher,independent,TRUE,4.54722176118446E-06,
11/04/2014,Idaho,ID,FALSE,FALSE,FALSE,Ellis,independent,TRUE,9.09444352236892E-06,
11/04/2014,Idaho,ID,FALSE,FALSE,FALSE,White,independent,TRUE,9.09444352236892E-06,
11/04/2014,Idaho,ID,FALSE,FALSE,FALSE,Bayes,independent,TRUE,1.36416652835534E-05,
11/04/2014,Idaho,ID,FALSE,FALSE,FALSE,Venable,independent,TRUE,0.0001796152595667860,
11/04/2014,Idaho,ID,FALSE,FALSE,FALSE,Pro-Life,independent,FALSE,0.006525263227299700,
11/04/2014,Idaho,ID,FALSE,FALSE,FALSE,Pankey,constitution,FALSE,0.011863701574930300,
11/04/2014,Idaho,ID,FALSE,FALSE,FALSE,Humble,independent,FALSE,0.02001004936009220,
11/04/2014,Idaho,ID,FALSE,FALSE,FALSE,Bujak,libertarian,FALSE,0.040661256988511400,
11/04/2014,Idaho,ID,FALSE,FALSE,FALSE,Balukoff,democratic,FALSE,0.38550436646969600,
11/04/2014,Idaho,ID,FALSE,FALSE,FALSE,Otter,republican,FALSE,0.5352193693458140,
11/04/2014,Nevada,NV,FALSE,FALSE,FALSE,Vanderbeek,independent american,FALSE,0.02655709611235250,
11/04/2014,Nevada,NV,FALSE,FALSE,FALSE,None,independent,FALSE,0.028776886410681300,
11/04/2014,Nevada,NV,FALSE,FALSE,FALSE,Goodman,democratic,FALSE,0.2388275122453860,
11/04/2014,Nevada,NV,FALSE,FALSE,FALSE,Sandoval,republican,FALSE,0.7058385052315800,
11/04/2014,Iowa,IA,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0009698358895963620,
11/04/2014,Iowa,IA,FALSE,FALSE,FALSE,Narcisse,iowa,FALSE,0.009069515533759590,
11/04/2014,Iowa,IA,FALSE,FALSE,FALSE,Hennager,new independent,FALSE,0.009372423181469140,
11/04/2014,Iowa,IA,FALSE,FALSE,FALSE,Hieb,libertarian,FALSE,0.01799820558218050,
11/04/2014,Iowa,IA,FALSE,FALSE,FALSE,Hatch,democratic,FALSE,0.37268888993204100,
11/04/2014,Iowa,IA,FALSE,FALSE,FALSE,Branstad,republican,FALSE,0.5899011298809540,
11/04/2014,Oregon,OR,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.004527577807111850,
11/04/2014,Oregon,OR,FALSE,FALSE,FALSE,Henry,progressive,FALSE,0.009456609011608130,
11/04/2014,Oregon,OR,FALSE,FALSE,FALSE,Auer,constitution,FALSE,0.010838561299892500,
11/04/2014,Oregon,OR,FALSE,FALSE,FALSE,Grad,libertarian,FALSE,0.014903447055781600,
11/04/2014,Oregon,OR,FALSE,FALSE,FALSE,Levin,pacific green,FALSE,0.02007539158716980,
11/04/2014,Oregon,OR,FALSE,FALSE,FALSE,Richardson,republican,FALSE,0.4412871004177840,
11/04/2014,Oregon,OR,FALSE,FALSE,FALSE,Kitzhaber,democratic,FALSE,0.4989113128206520,
11/04/2014,Vermont,VT,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0037392470751526500,
11/04/2014,Vermont,VT,FALSE,FALSE,FALSE,Ericson,independent,FALSE,0.005639944688145760,
11/04/2014,Vermont,VT,FALSE,FALSE,FALSE,Peters,independent,FALSE,0.007426704024610670,
11/04/2014,Vermont,VT,FALSE,FALSE,FALSE,Diamondstone,liberty union,FALSE,0.008664488028712450,
11/04/2014,Vermont,VT,FALSE,FALSE,FALSE,Peyton,independent,FALSE,0.016350142681796300,
11/04/2014,Vermont,VT,FALSE,FALSE,FALSE,Feliciano,libertarian,FALSE,0.04364871793543840,
11/04/2014,Vermont,VT,FALSE,FALSE,FALSE,Milne,republican,FALSE,0.4509625194860350,
11/04/2014,Vermont,VT,FALSE,FALSE,FALSE,Shumlin,democratic,FALSE,0.46356823608010900,
11/04/2014,Alabama,AL,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0020289508841397000,
11/04/2014,Alabama,AL,FALSE,FALSE,FALSE,Griffith,democratic,FALSE,0.36240451435218000,
11/04/2014,Alabama,AL,FALSE,FALSE,FALSE,Bentley,republican,FALSE,0.6355665347636800,
11/04/2014,Connecticut,CT,FALSE,FALSE,FALSE,Renjilian,independent,TRUE,1.09812376403883E-05,
11/04/2014,Connecticut,CT,FALSE,FALSE,FALSE,Traceski,christian center,TRUE,1.83020627339804E-05,
11/04/2014,Connecticut,CT,FALSE,FALSE,FALSE,Gaita,independent,TRUE,9.88311387634943E-05,
11/04/2014,Connecticut,CT,FALSE,FALSE,FALSE,Pelto,independent,TRUE,0.0005197785816450440,
11/04/2014,Connecticut,CT,FALSE,FALSE,FALSE,Visconti,independent,FALSE,0.010483421534024000,
11/04/2014,Connecticut,CT,FALSE,FALSE,FALSE,Foley,republican,FALSE,0.4816142053290120,
11/04/2014,Connecticut,CT,FALSE,FALSE,FALSE,Malloy,democratic,FALSE,0.5072544801161820,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Moore,independent,TRUE,0.0,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Oberline,independent,FALSE,0.0,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Martin,independent,FALSE,0.0,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Merreighn,independent,TRUE,1.92960205265553E-06,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Scruggs,independent,TRUE,2.75657436093647E-06,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Sweeney,independent,TRUE,2.61874564288965E-05,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Smith,independent,TRUE,3.69380964365488E-05,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Perez,independent,TRUE,7.05683036399738E-05,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Summers,green,TRUE,0.0001888253437241490,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Grimm,libertarian,FALSE,0.03350175083820540,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Quinn,democratic,FALSE,0.4634747005740020,
11/04/2014,Illinois,IL,FALSE,FALSE,FALSE,Rauner,republican,FALSE,0.50269634321115,
11/04/2014,South Dakota,SD,FALSE,FALSE,FALSE,Myers,independent,FALSE,0.04101253411102260,
11/04/2014,South Dakota,SD,FALSE,FALSE,FALSE,Wismer,democratic,FALSE,0.2543195279070520,
11/04/2014,South Dakota,SD,FALSE,FALSE,FALSE,Daugaard,republican,FALSE,0.7046679379819250,
11/04/2014,Tennessee,TN,FALSE,FALSE,FALSE,Haas,independent,TRUE,2.95480332829047E-06,
11/04/2014,Tennessee,TN,FALSE,FALSE,FALSE,Ivins,independent,TRUE,1.03418116490166E-05,
11/04/2014,Tennessee,TN,FALSE,FALSE,FALSE,Pearson,independent,TRUE,1.10805124810893E-05,
11/04/2014,Tennessee,TN,FALSE,FALSE,FALSE,Lewis,independent,FALSE,0.006146729623676250,
11/04/2014,Tennessee,TN,FALSE,FALSE,FALSE,Coburn,independent,FALSE,0.006361691565809380,
11/04/2014,Tennessee,TN,FALSE,FALSE,FALSE,Infante,green,FALSE,0.013717674451588500,
11/04/2014,Tennessee,TN,FALSE,FALSE,FALSE,Crowell,constitution,FALSE,0.019634668116490200,
11/04/2014,Tennessee,TN,FALSE,FALSE,FALSE,Hooker,independent,FALSE,0.022588732743948600,
11/04/2014,Tennessee,TN,FALSE,FALSE,FALSE,Brown,democratic,FALSE,0.22843362920764000,
11/04/2014,Tennessee,TN,FALSE,FALSE,FALSE,Haslam,republican,FALSE,0.7030924971633890,
11/04/2014,Maine,ME,FALSE,FALSE,FALSE,Vachon,independent,TRUE,0.0001292482171108280,
11/04/2014,Maine,ME,FALSE,FALSE,FALSE,Cutler,independent,FALSE,0.08428128992992780,
11/04/2014,Maine,ME,FALSE,FALSE,FALSE,Michaud,democratic,FALSE,0.4337406560901270,
11/04/2014,Maine,ME,FALSE,FALSE,FALSE,LePage,republican,FALSE,0.48184880576283400,
11/04/2014,Kansas,KS,FALSE,FALSE,FALSE,Umbehr,libertarian,FALSE,0.04048984361163060,
11/04/2014,Kansas,KS,FALSE,FALSE,FALSE,Davis,democratic,FALSE,0.4612985364035970,
11/04/2014,Kansas,KS,FALSE,FALSE,FALSE,Brownback,republican,FALSE,0.49821161998477300,
11/04/2014,Texas,TX,FALSE,FALSE,FALSE,Pavitt,unknown,TRUE,0.00022508259386707200,
11/04/2014,Texas,TX,FALSE,FALSE,FALSE,Parmer,green,FALSE,0.003925169151052890,
11/04/2014,Texas,TX,FALSE,FALSE,FALSE,Glass,libertarian,FALSE,0.014103268402727400,
11/04/2014,Texas,TX,FALSE,FALSE,FALSE,Davis,democratic,FALSE,0.3890402156045400,
11/04/2014,Texas,TX,FALSE,FALSE,FALSE,Abbott,republican,FALSE,0.5927062642478130,
11/04/2014,Maryland,MD,FALSE,FALSE,FALSE,Tinus,unaffiliated,TRUE,1.15395023128048E-05,
11/04/2014,Maryland,MD,FALSE,FALSE,FALSE,Smith,independent democrat,TRUE,0.00016328395772618700,
11/04/2014,Maryland,MD,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.002424449435920280,
11/04/2014,Maryland,MD,FALSE,FALSE,FALSE,Quinn,libertarian,FALSE,0.01464478238518050,
11/04/2014,Maryland,MD,FALSE,FALSE,FALSE,Brown,democratic,FALSE,0.47247915244663400,
11/04/2014,Maryland,MD,FALSE,FALSE,FALSE,Hogan,republican,FALSE,0.5102767922722260,
11/04/2014,New Hampshire,NH,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0018655526828375300,
11/04/2014,New Hampshire,NH,FALSE,FALSE,FALSE,Havenstein,republican,FALSE,0.47432756801451300,
11/04/2014,New Hampshire,NH,FALSE,FALSE,FALSE,Hassan,democratic,FALSE,0.5238068793026500,
11/04/2014,Arkansas,AR,FALSE,FALSE,FALSE,Nelson,independent,FALSE,0.0,
11/04/2014,Arkansas,AR,FALSE,FALSE,FALSE,Drake,green,FALSE,0.01146487357882230,
11/04/2014,Arkansas,AR,FALSE,FALSE,FALSE,Gilbert,libertarian,FALSE,0.019230678582876100,
11/04/2014,Arkansas,AR,FALSE,FALSE,FALSE,Ross,democratic,FALSE,0.4149402775420930,
11/04/2014,Arkansas,AR,FALSE,FALSE,FALSE,Hutchinson,republican,FALSE,0.5543641702962080,
11/04/2014,Colorado,CO,FALSE,FALSE,FALSE,Giavanni,unaffiliated,TRUE,1.5184132092153E-05,
11/04/2014,Colorado,CO,FALSE,FALSE,FALSE,Fiorino,unaffiliated,FALSE,0.0029011488510265200,
11/04/2014,Colorado,CO,FALSE,FALSE,FALSE,Dunafon,unaffiliated,FALSE,0.011776029153533600,
11/04/2014,Colorado,CO,FALSE,FALSE,FALSE,Hempy,green,FALSE,0.01341640523019880,
11/04/2014,Colorado,CO,FALSE,FALSE,FALSE,Hess,libertarian,FALSE,0.019391606113817300,
11/04/2014,Colorado,CO,FALSE,FALSE,FALSE,Beauprez,republican,FALSE,0.4595379615547570,
11/04/2014,Colorado,CO,FALSE,FALSE,FALSE,Hickenlooper,democratic,FALSE,0.49296166496457400,
11/04/2014,New Mexico,NM,FALSE,FALSE,FALSE,King,democratic,FALSE,0.4277688400074100,
11/04/2014,New Mexico,NM,FALSE,FALSE,FALSE,Martinez,republican,FALSE,0.5722311599925900,
11/04/2014,Nebraska,NE,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0010088799951129500,
11/04/2014,Nebraska,NE,FALSE,FALSE,FALSE,Elworth,libertarian,FALSE,0.03517381428833240,
11/04/2014,Nebraska,NE,FALSE,FALSE,FALSE,Hassebrook,democratic,FALSE,0.39226920250350300,
11/04/2014,Nebraska,NE,FALSE,FALSE,FALSE,Ricketts,republican,FALSE,0.5715481032130510,
11/04/2014,California,CA,FALSE,FALSE,FALSE,Kashkari,republican,FALSE,0.4002979946515110,
