date,state,county,candidate,party,candidatevotes,totalvotes
11/6/2012,CA,Modoc,Romney,republican,2777,3986
11/6/2012,CA,Modoc,Other,other,98,3986
11/6/2012,CA,Mono,Obama,democrat,2733,5181
11/6/2012,CA,Mono,Romney,republican,2285,5181
11/6/2012,CA,Mono,Other,other,163,5181
11/6/2012,CA,Monterey,Obama,democrat,82920,123518
11/6/2012,CA,Monterey,Romney,republican,37390,123518
11/6/2012,CA,Monterey,Other,other,3208,123518
11/6/2012,CA,Napa,Obama,democrat,35870,56968
11/6/2012,CA,Napa,Romney,republican,19526,56968
11/6/2012,CA,Napa,Other,other,1572,56968
11/6/2012,CA,Nevada,Obama,democrat,24663,51676
11/6/2012,CA,Nevada,Romney,republican,24986,51676
11/6/2012,CA,Nevada,Other,other,2027,51676
11/6/2012,CA,Orange,Obama,democrat,512440,1122664
11/6/2012,CA,Orange,Romney,republican,582332,1122664
11/6/2012,CA,Orange,Other,other,27892,1122664
11/6/2012,CA,Placer,Obama,democrat,66818,171322
11/6/2012,CA,Placer,Romney,republican,99921,171322
11/6/2012,CA,Placer,Other,other,4583,171322
11/6/2012,CA,Plumas,Obama,democrat,4026,10047
11/6/2012,CA,Plumas,Romney,republican,5721,10047
11/6/2012,CA,Plumas,Other,other,300,10047
11/6/2012,CA,Riverside,Obama,democrat,329063,661907
11/6/2012,CA,Riverside,Romney,republican,318127,661907
11/6/2012,CA,Riverside,Other,other,14717,661907
11/6/2012,CA,Sacramento,Obama,democrat,300503,516809
11/6/2012,CA,Sacramento,Romney,republican,202514,516809
11/6/2012,CA,Sacramento,Other,other,13792,516809
11/6/2012,CA,San_Benito,Obama,democrat,11276,19044
11/6/2012,CA,San_Benito,Romney,republican,7343,19044
11/6/2012,CA,San_Benito,Other,other,425,19044
11/6/2012,CA,San_Bernardino,Obama,democrat,305109,581517
11/6/2012,CA,San_Bernardino,Romney,republican,262358,581517
11/6/2012,CA,San_Bernardino,Other,other,14050,581517
11/6/2012,CA,San_Diego,Obama,democrat,626957,1192282
11/6/2012,CA,San_Diego,Romney,republican,536726,1192282
11/6/2012,CA,San_Diego,Other,other,28599,1192282
11/6/2012,CA,San_Francisco,Obama,democrat,301723,361209
11/6/2012,CA,San_Francisco,Romney,republican,47076,361209
11/6/2012,CA,San_Francisco,Other,other,12410,361209
11/6/2012,CA,San_Joaquin,Obama,democrat,114121,204697
11/6/2012,CA,San_Joaquin,Romney,republican,86071,204697
11/6/2012,CA,San_Joaquin,Other,other,4505,204697
11/6/2012,CA,San_Luis_Obispo,Obama,democrat,61258,125638
11/6/2012,CA,San_Luis_Obispo,Romney,republican,59967,125638
11/6/2012,CA,San_Luis_Obispo,Other,other,4413,125638
11/6/2012,CA,San_Mateo,Obama,democrat,206085,285720
11/6/2012,CA,San_Mateo,Romney,republican,72756,285720
11/6/2012,CA,San_Mateo,Other,other,6879,285720
11/6/2012,CA,Santa_Barbara,Obama,democrat,94129,163320
11/6/2012,CA,Santa_Barbara,Romney,republican,64606,163320
11/6/2012,CA,Santa_Barbara,Other,other,4585,163320
11/6/2012,CA,Santa_Clara,Obama,democrat,450818,643091
11/6/2012,CA,Santa_Clara,Romney,republican,174843,643091
11/6/2012,CA,Santa_Clara,Other,other,17430,643091
11/6/2012,CA,Santa_Cruz,Obama,democrat,90805,120095
11/6/2012,CA,Santa_Cruz,Romney,republican,24047,120095
11/6/2012,CA,Santa_Cruz,Other,other,5243,120095
11/6/2012,CA,Shasta,Obama,democrat,25819,76335
11/6/2012,CA,Shasta,Romney,republican,48067,76335
11/6/2012,CA,Shasta,Other,other,2449,76335
11/6/2012,CA,Sierra,Obama,democrat,653,1795
11/6/2012,CA,Sierra,Romney,republican,1056,1795
11/6/2012,CA,Sierra,Other,other,86,1795
11/6/2012,CA,Siskiyou,Obama,democrat,8046,19910
11/6/2012,CA,Siskiyou,Romney,republican,11077,19910
11/6/2012,CA,Siskiyou,Other,other,787,19910
11/6/2012,CA,Solano,Obama,democrat,96783,152444
11/6/2012,CA,Solano,Romney,republican,52092,152444
11/6/2012,CA,Solano,Other,other,3569,152444
11/6/2012,CA,Sonoma,Obama,democrat,153942,216508
11/6/2012,CA,Sonoma,Romney,republican,54784,216508
11/6/2012,CA,Sonoma,Other,other,7782,216508
11/6/2012,CA,Stanislaus,Obama,democrat,77724,155369
11/6/2012,CA,Stanislaus,Romney,republican,73459,155369
11/6/2012,CA,Stanislaus,Other,other,4186,155369
11/6/2012,CA,Sutter,Obama,democrat,12192,31026
11/6/2012,CA,Sutter,Romney,republican,18122,31026
11/6/2012,CA,Sutter,Other,other,712,31026
11/6/2012,CA,Tehama,Obama,democrat,7934,22977
11/6/2012,CA,Tehama,Romney,republican,14235,22977
11/6/2012,CA,Tehama,Other,other,808,22977
11/6/2012,CA,Trinity,Obama,democrat,2674,5674
11/6/2012,CA,Trinity,Romney,republican,2716,5674
11/6/2012,CA,Trinity,Other,other,284,5674
11/6/2012,CA,Tulare,Obama,democrat,41752,101100
11/6/2012,CA,Tulare,Romney,republican,56956,101100
11/6/2012,CA,Tulare,Other,other,2392,101100
11/6/2012,CA,Tuolumne,Obama,democrat,9998,24687
11/6/2012,CA,Tuolumne,Romney,republican,13880,24687
11/6/2012,CA,Tuolumne,Other,other,809,24687
11/6/2012,CA,Ventura,Obama,democrat,170929,326974
11/6/2012,CA,Ventura,Romney,republican,147958,326974
11/6/2012,CA,Ventura,Other,other,8087,326974
11/6/2012,CA,Yolo,Obama,democrat,48715,74475
11/6/2012,CA,Yolo,Romney,republican,23368,74475
11/6/2012,CA,Yolo,Other,other,2392,74475
11/6/2012,CA,Yuba,Obama,democrat,7711,19700
11/6/2012,CA,Yuba,Romney,republican,11275,19700
11/6/2012,CA,Yuba,Other,other,714,19700
11/6/2012,CO,Adams,Obama,democrat,100649,176230
11/6/2012,CO,Adams,Romney,republican,70972,176230
11/6/2012,CO,Adams,Other,other,4609,176230
11/6/2012,CO,Alamosa,Obama,democrat,3811,6715
11/6/2012,CO,Alamosa,Romney,republican,2705,6715
11/6/2012,CO,Alamosa,Other,other,199,6715
11/6/2012,CO,Arapahoe,Obama,democrat,153905,285516
11/6/2012,CO,Arapahoe,Romney,republican,125588,285516
11/6/2012,CO,Arapahoe,Other,other,6023,285516
11/6/2012,CO,Archuleta,Obama,democrat,2679,6734
11/6/2012,CO,Archuleta,Romney,republican,3872,6734
11/6/2012,CO,Archuleta,Other,other,183,6734
11/6/2012,CO,Baca,Obama,democrat,467,2106
11/6/2012,CO,Baca,Romney,republican,1559,2106
11/6/2012,CO,Baca,Other,other,80,2106
11/6/2012,CO,Bent,Obama,democrat,815,1942
11/6/2012,CO,Bent,Romney,republican,1075,1942
11/6/2012,CO,Bent,Other,other,52,1942
11/6/2012,CO,Boulder,Obama,democrat,125091,179499
11/6/2012,CO,Boulder,Romney,republican,49981,179499
11/6/2012,CO,Boulder,Other,other,4427,179499
11/6/2012,CO,Broomfield,Obama,democrat,16966,32777
11/6/2012,CO,Broomfield,Romney,republican,15008,32777
11/6/2012,CO,Broomfield,Other,other,803,32777
11/6/2012,CO,Chaffee,Obama,democrat,5086,10462
11/6/2012,CO,Chaffee,Romney,republican,5070,10462
11/6/2012,CO,Chaffee,Other,other,306,10462
11/6/2012,CO,Cheyenne,Obama,democrat,172,1093
11/6/2012,CO,Cheyenne,Romney,republican,889,1093
11/6/2012,CO,Cheyenne,Other,other,32,1093
11/6/2012,CO,Clear_Creek,Obama,democrat,3119,5743
11/6/2012,CO,Clear_Creek,Romney,republican,2430,5743
11/6/2012,CO,Clear_Creek,Other,other,194,5743
11/6/2012,CO,Conejos,Obama,democrat,2213,4101
11/6/2012,CO,Conejos,Romney,republican,1835,4101
11/6/2012,CO,Conejos,Other,other,53,4101
11/6/2012,CO,Costilla,Obama,democrat,1340,1837
11/6/2012,CO,Costilla,Romney,republican,446,1837
11/6/2012,CO,Costilla,Other,other,51,1837
11/6/2012,CO,Crowley,Obama,democrat,535,1502
11/6/2012,CO,Crowley,Romney,republican,924,1502
11/6/2012,CO,Crowley,Other,other,43,1502
11/6/2012,CO,Custer,Obama,democrat,868,2715
11/6/2012,CO,Custer,Romney,republican,1788,2715
11/6/2012,CO,Custer,Other,other,59,2715
11/6/2012,CO,Delta,Obama,democrat,4622,15925
11/6/2012,CO,Delta,Romney,republican,10915,15925
11/6/2012,CO,Delta,Other,other,388,15925
11/6/2012,CO,Denver,Obama,democrat,222018,301694
11/6/2012,CO,Denver,Romney,republican,73111,301694
11/6/2012,CO,Denver,Other,other,6565,301694
11/6/2012,CO,Dolores,Obama,democrat,334,1245
11/6/2012,CO,Dolores,Romney,republican,859,1245
11/6/2012,CO,Dolores,Other,other,52,1245
11/6/2012,CO,Douglas,Obama,democrat,60991,167781
11/6/2012,CO,Douglas,Romney,republican,104204,167781
11/6/2012,CO,Douglas,Other,other,2586,167781
11/6/2012,CO,Eagle,Obama,democrat,12792,22668
11/6/2012,CO,Eagle,Romney,republican,9411,22668
11/6/2012,CO,Eagle,Other,other,465,22668
11/6/2012,CO,Elbert,Obama,democrat,3603,14178
11/6/2012,CO,Elbert,Romney,republican,10266,14178
11/6/2012,CO,Elbert,Other,other,309,14178
11/6/2012,CO,El_Paso,Obama,democrat,111819,290175
11/6/2012,CO,El_Paso,Romney,republican,170952,290175
11/6/2012,CO,El_Paso,Other,other,7404,290175
11/6/2012,CO,Fremont,Obama,democrat,6704,20416
11/6/2012,CO,Fremont,Romney,republican,13174,20416
11/6/2012,CO,Fremont,Other,other,538,20416
11/6/2012,CO,Garfield,Obama,democrat,11305,24408
11/6/2012,CO,Garfield,Romney,republican,12535,24408
11/6/2012,CO,Garfield,Other,other,568,24408
11/6/2012,CO,Gilpin,Obama,democrat,1892,3338
11/6/2012,CO,Gilpin,Romney,republican,1346,3338
11/6/2012,CO,Gilpin,Other,other,100,3338
11/6/2012,CO,Grand,Obama,democrat,3684,8187
11/6/2012,CO,Grand,Romney,republican,4253,8187
11/6/2012,CO,Grand,Other,other,250,8187
11/6/2012,CO,Gunnison,Obama,democrat,5044,8667
11/6/2012,CO,Gunnison,Romney,republican,3341,8667
11/6/2012,CO,Gunnison,Other,other,282,8667
11/6/2012,CO,Hinsdale,Obama,democrat,229,600
11/6/2012,CO,Hinsdale,Romney,republican,353,600
11/6/2012,CO,Hinsdale,Other,other,18,600
11/6/2012,CO,Huerfano,Obama,democrat,1953,3714
11/6/2012,CO,Huerfano,Romney,republican,1646,3714
11/6/2012,CO,Huerfano,Other,other,115,3714
11/6/2012,CO,Jackson,Obama,democrat,216,848
11/6/2012,CO,Jackson,Romney,republican,600,848
11/6/2012,CO,Jackson,Other,other,32,848
11/6/2012,CO,Jefferson,Obama,democrat,159296,311052
11/6/2012,CO,Jefferson,Romney,republican,144197,311052
11/6/2012,CO,Jefferson,Other,other,7559,311052
11/6/2012,CO,Kiowa,Obama,democrat,118,821
11/6/2012,CO,Kiowa,Romney,republican,677,821
11/6/2012,CO,Kiowa,Other,other,26,821
11/6/2012,CO,Kit_Carson,Obama,democrat,838,3702
11/6/2012,CO,Kit_Carson,Romney,republican,2785,3702
11/6/2012,CO,Kit_Carson,Other,other,79,3702
11/6/2012,CO,Lake,Obama,democrat,1839,3040
11/6/2012,CO,Lake,Romney,republican,1098,3040
11/6/2012,CO,Lake,Other,other,103,3040
11/6/2012,CO,La_Plata,Obama,democrat,15489,29184
11/6/2012,CO,La_Plata,Romney,republican,12794,29184
11/6/2012,CO,La_Plata,Other,other,901,29184
11/6/2012,CO,Larimer,Obama,democrat,92747,180180
11/6/2012,CO,Larimer,Romney,republican,82376,180180
11/6/2012,CO,Larimer,Other,other,5057,180180
11/6/2012,CO,Las_Animas,Obama,democrat,3445,6862
11/6/2012,CO,Las_Animas,Romney,republican,3263,6862
11/6/2012,CO,Las_Animas,Other,other,154,6862
11/6/2012,CO,Lincoln,Obama,democrat,552,2287
11/6/2012,CO,Lincoln,Romney,republican,1687,2287
11/6/2012,CO,Lincoln,Other,other,48,2287
11/6/2012,CO,Logan,Obama,democrat,2712,9124
11/6/2012,CO,Logan,Romney,republican,6179,9124
11/6/2012,CO,Logan,Other,other,233,9124
11/6/2012,CO,Mesa,Obama,democrat,23846,72947
11/6/2012,CO,Mesa,Romney,republican,47472,72947
11/6/2012,CO,Mesa,Other,other,1629,72947
11/6/2012,CO,Mineral,Obama,democrat,291,650
11/6/2012,CO,Mineral,Romney,republican,344,650
11/6/2012,CO,Mineral,Other,other,15,650
11/6/2012,CO,Moffat,Obama,democrat,1330,6168
11/6/2012,CO,Moffat,Romney,republican,4695,6168
11/6/2012,CO,Moffat,Other,other,143,6168
11/6/2012,CO,Montezuma,Obama,democrat,4542,12318
11/6/2012,CO,Montezuma,Romney,republican,7401,12318
11/6/2012,CO,Montezuma,Other,other,375,12318
11/6/2012,CO,Montrose,Obama,democrat,6138,20130
11/6/2012,CO,Montrose,Romney,republican,13552,20130
11/6/2012,CO,Montrose,Other,other,440,20130
11/6/2012,CO,Morgan,Obama,democrat,3912,10777
11/6/2012,CO,Morgan,Romney,republican,6602,10777
11/6/2012,CO,Morgan,Other,other,263,10777
11/6/2012,CO,Otero,Obama,democrat,3647,8192
11/6/2012,CO,Otero,Romney,republican,4382,8192
11/6/2012,CO,Otero,Other,other,163,8192
11/6/2012,CO,Ouray,Obama,democrat,1646,3202
11/6/2012,CO,Ouray,Romney,republican,1481,3202
11/6/2012,CO,Ouray,Other,other,75,3202
11/6/2012,CO,Park,Obama,democrat,3862,9366
11/6/2012,CO,Park,Romney,republican,5236,9366
11/6/2012,CO,Park,Other,other,268,9366
11/6/2012,CO,Phillips,Obama,democrat,588,2265
11/6/2012,CO,Phillips,Romney,republican,1637,2265
11/6/2012,CO,Phillips,Other,other,40,2265
11/6/2012,CO,Pitkin,Obama,democrat,6849,10075
11/6/2012,CO,Pitkin,Romney,republican,3024,10075
11/6/2012,CO,Pitkin,Other,other,202,10075
11/6/2012,CO,Prowers,Obama,democrat,1519,4863
11/6/2012,CO,Prowers,Romney,republican,3230,4863
11/6/2012,CO,Prowers,Other,other,114,4863
11/6/2012,CO,Pueblo,Obama,democrat,42551,76194
11/6/2012,CO,Pueblo,Romney,republican,31894,76194
11/6/2012,CO,Pueblo,Other,other,1749,76194
11/6/2012,CO,Rio_Blanco,Obama,democrat,568,3369
11/6/2012,CO,Rio_Blanco,Romney,republican,2724,3369
11/6/2012,CO,Rio_Blanco,Other,other,77,3369
11/6/2012,CO,Rio_Grande,Obama,democrat,2478,5533
11/6/2012,CO,Rio_Grande,Romney,republican,2918,5533
11/6/2012,CO,Rio_Grande,Other,other,137,5533
11/6/2012,CO,Routt,Obama,democrat,7547,13317
11/6/2012,CO,Routt,Romney,republican,5469,13317
11/6/2012,CO,Routt,Other,other,301,13317
11/6/2012,CO,Saguache,Obama,democrat,1864,2930
11/6/2012,CO,Saguache,Romney,republican,964,2930
11/6/2012,CO,Saguache,Other,other,102,2930
11/6/2012,CO,San_Juan,Obama,democrat,266,506
11/6/2012,CO,San_Juan,Romney,republican,212,506
11/6/2012,CO,San_Juan,Other,other,28,506
11/6/2012,CO,San_Miguel,Obama,democrat,2992,4256
11/6/2012,CO,San_Miguel,Romney,republican,1154,4256
11/6/2012,CO,San_Miguel,Other,other,110,4256
11/6/2012,CO,Sedgwick,Obama,democrat,419,1338
11/6/2012,CO,Sedgwick,Romney,republican,881,1338
11/6/2012,CO,Sedgwick,Other,other,38,1338
11/6/2012,CO,Summit,Obama,democrat,9347,15312
11/6/2012,CO,Summit,Romney,republican,5571,15312
11/6/2012,CO,Summit,Other,other,394,15312
11/6/2012,CO,Teller,Obama,democrat,4333,13407
11/6/2012,CO,Teller,Romney,republican,8702,13407
11/6/2012,CO,Teller,Other,other,372,13407
11/6/2012,CO,Washington,Obama,democrat,468,2591
11/6/2012,CO,Washington,Romney,republican,2076,2591
11/6/2012,CO,Washington,Other,other,47,2591
11/6/2012,CO,Weld,Obama,democrat,49050,115866
11/6/2012,CO,Weld,Romney,republican,63775,115866
11/6/2012,CO,Weld,Other,other,3041,115866
11/6/2012,CO,Yuma,Obama,democrat,987,4577
11/6/2012,CO,Yuma,Romney,republican,3490,4577
11/6/2012,CO,Yuma,Other,other,100,4577
11/6/2012,CT,Fairfield,Obama,democrat,217294,396130
11/6/2012,CT,Fairfield,Romney,republican,175168,396130
11/6/2012,CT,Fairfield,Other,other,3668,396130
11/6/2012,CT,Hartford,Obama,democrat,244639,392240
11/6/2012,CT,Hartford,Romney,republican,143238,392240
11/6/2012,CT,Hartford,Other,other,4363,392240
11/6/2012,CT,Litchfield,Obama,democrat,43856,92427
11/6/2012,CT,Litchfield,Romney,republican,47201,92427
11/6/2012,CT,Litchfield,Other,other,1370,92427
11/6/2012,CT,Middlesex,Obama,democrat,47855,83538
11/6/2012,CT,Middlesex,Romney,republican,34591,83538
11/6/2012,CT,Middlesex,Other,other,1092,83538
11/6/2012,CT,New_Haven,Obama,democrat,218972,361026
11/6/2012,CT,New_Haven,Romney,republican,138357,361026
11/6/2012,CT,New_Haven,Other,other,3697,361026
11/6/2012,CT,New_London,Obama,democrat,67144,115102
11/6/2012,CT,New_London,Romney,republican,46119,115102
11/6/2012,CT,New_London,Other,other,1839,115102
11/6/2012,CT,Tolland,Obama,democrat,25957,46588
11/6/2012,CT,Tolland,Romney,republican,19768,46588
11/6/2012,CT,Tolland,Other,other,863,46588
11/6/2012,CT,Windham,Obama,democrat,25957,46494
11/6/2012,CT,Windham,Romney,republican,19768,46494
11/6/2012,CT,Windham,Other,other,769,46494
11/6/2012,DE,Kent,Obama,democrat,35527,68696
11/6/2012,DE,Kent,Romney,republican,32135,68696
11/6/2012,DE,Kent,Other,other,1034,68696
11/6/2012,DE,New_Castle,Obama,democrat,167082,252012
11/6/2012,DE,New_Castle,Romney,republican,81230,252012
11/6/2012,DE,New_Castle,Other,other,3700,252012
11/6/2012,DE,Sussex,Obama,democrat,39975,93229
11/6/2012,DE,Sussex,Romney,republican,52119,93229
11/6/2012,DE,Sussex,Other,other,1135,93229
11/6/2012,DC,District_of_Columbia,Obama,democrat,267070,293764
11/6/2012,DC,District_of_Columbia,Romney,republican,21381,293764
11/6/2012,DC,District_of_Columbia,Other,other,5313,293764
11/6/2012,FL,Alachua,Obama,democrat,69699,120418
11/6/2012,FL,Alachua,Romney,republican,48797,120418
11/6/2012,FL,Alachua,Other,other,1922,120418
11/6/2012,FL,Baker,Obama,democrat,2311,11368
11/6/2012,FL,Baker,Romney,republican,8975,11368
11/6/2012,FL,Baker,Other,other,82,11368
11/6/2012,FL,Bay,Obama,democrat,22051,79861
11/6/2012,FL,Bay,Romney,republican,56876,79861
11/6/2012,FL,Bay,Other,other,934,79861
11/6/2012,FL,Bradford,Obama,democrat,3325,11635
11/6/2012,FL,Bradford,Romney,republican,8219,11635
11/6/2012,FL,Bradford,Other,other,91,11635
11/6/2012,FL,Brevard,Obama,democrat,122993,285559
11/6/2012,FL,Brevard,Romney,republican,159300,285559
11/6/2012,FL,Brevard,Other,other,3266,285559
11/6/2012,FL,Broward,Obama,democrat,508312,756422
11/6/2012,FL,Broward,Romney,republican,244101,756422
11/6/2012,FL,Broward,Other,other,4009,756422
11/6/2012,FL,Calhoun,Obama,democrat,1664,6152
11/6/2012,FL,Calhoun,Romney,republican,4366,6152
11/6/2012,FL,Calhoun,Other,other,122,6152
11/6/2012,FL,Charlotte,Obama,democrat,35906,84682
11/6/2012,FL,Charlotte,Romney,republican,47996,84682
11/6/2012,FL,Charlotte,Other,other,780,84682
11/6/2012,FL,Citrus,Obama,democrat,28460,73935
11/6/2012,FL,Citrus,Romney,republican,44662,73935
11/6/2012,FL,Citrus,Other,other,813,73935
11/6/2012,FL,Clay,Obama,democrat,25759,96589
11/6/2012,FL,Clay,Romney,republican,70022,96589
11/6/2012,FL,Clay,Other,other,808,96589
11/6/2012,FL,Collier,Obama,democrat,51698,149112
11/6/2012,FL,Collier,Romney,republican,96520,149112
11/6/2012,FL,Collier,Other,other,894,149112
11/6/2012,FL,Columbia,Obama,democrat,8462,27163
11/6/2012,FL,Columbia,Romney,republican,18429,27163
11/6/2012,FL,Columbia,Other,other,272,27163
11/6/2012,FL,DeSoto,Obama,democrat,4174,9865
11/6/2012,FL,DeSoto,Romney,republican,5587,9865
11/6/2012,FL,DeSoto,Other,other,104,9865
11/6/2012,FL,Dixie,Obama,democrat,1798,6941
11/6/2012,FL,Dixie,Romney,republican,5052,6941
11/6/2012,FL,Dixie,Other,other,91,6941
11/6/2012,FL,Duval,Obama,democrat,196737,411848
11/6/2012,FL,Duval,Romney,republican,211615,411848
11/6/2012,FL,Duval,Other,other,3496,411848
11/6/2012,FL,Escambia,Obama,democrat,58185,148502
11/6/2012,FL,Escambia,Romney,republican,88711,148502
11/6/2012,FL,Escambia,Other,other,1606,148502
11/6/2012,FL,Flagler,Obama,democrat,23207,50595
11/6/2012,FL,Flagler,Romney,republican,26969,50595
11/6/2012,FL,Flagler,Other,other,419,50595
11/6/2012,FL,Franklin,Obama,democrat,1845,5474
11/6/2012,FL,Franklin,Romney,republican,3570,5474
11/6/2012,FL,Franklin,Other,other,59,5474
11/6/2012,FL,Gadsden,Obama,democrat,15770,22499
11/6/2012,FL,Gadsden,Romney,republican,6630,22499
11/6/2012,FL,Gadsden,Other,other,99,22499
11/6/2012,FL,Gilchrist,Obama,democrat,1885,7909
11/6/2012,FL,Gilchrist,Romney,republican,5917,7909
11/6/2012,FL,Gilchrist,Other,other,107,7909
11/6/2012,FL,Glades,Obama,democrat,1603,3989
11/6/2012,FL,Glades,Romney,republican,2344,3989
11/6/2012,FL,Glades,Other,other,42,3989
11/6/2012,FL,Gulf,Obama,democrat,2014,7108
11/6/2012,FL,Gulf,Romney,republican,4995,7108
11/6/2012,FL,Gulf,Other,other,99,7108
11/6/2012,FL,Hamilton,Obama,democrat,2228,5407
11/6/2012,FL,Hamilton,Romney,republican,3138,5407
11/6/2012,FL,Hamilton,Other,other,41,5407
11/6/2012,FL,Hardee,Obama,democrat,2463,7226
11/6/2012,FL,Hardee,Romney,republican,4696,7226
11/6/2012,FL,Hardee,Other,other,67,7226
11/6/2012,FL,Hendry,Obama,democrat,4751,10185
11/6/2012,FL,Hendry,Romney,republican,5355,10185
11/6/2012,FL,Hendry,Other,other,79,10185
11/6/2012,FL,Hernando,Obama,democrat,37830,83667
11/6/2012,FL,Hernando,Romney,republican,44938,83667
11/6/2012,FL,Hernando,Other,other,899,83667
11/6/2012,FL,Highlands,Obama,democrat,16148,42444
11/6/2012,FL,Highlands,Romney,republican,25915,42444
11/6/2012,FL,Highlands,Other,other,381,42444
11/6/2012,FL,Hillsborough,Obama,democrat,286467,542102
11/6/2012,FL,Hillsborough,Romney,republican,250186,542102
11/6/2012,FL,Hillsborough,Other,other,5449,542102
11/6/2012,FL,Holmes,Obama,democrat,1264,8274
11/6/2012,FL,Holmes,Romney,republican,6919,8274
11/6/2012,FL,Holmes,Other,other,91,8274
11/6/2012,FL,Indian_River,Obama,democrat,27492,71464
11/6/2012,FL,Indian_River,Romney,republican,43450,71464
11/6/2012,FL,Indian_River,Other,other,522,71464
11/6/2012,FL,Jackson,Obama,democrat,7342,20941
11/6/2012,FL,Jackson,Romney,republican,13418,20941
11/6/2012,FL,Jackson,Other,other,181,20941
11/6/2012,FL,Jefferson,Obama,democrat,3945,7808
11/6/2012,FL,Jefferson,Romney,republican,3808,7808
11/6/2012,FL,Jefferson,Other,other,55,7808
11/6/2012,FL,Lafayette,Obama,democrat,687,3399
11/6/2012,FL,Lafayette,Romney,republican,2668,3399
11/6/2012,FL,Lafayette,Other,other,44,3399
11/6/2012,FL,Lake,Obama,democrat,61799,150811
11/6/2012,FL,Lake,Romney,republican,87643,150811
11/6/2012,FL,Lake,Other,other,1369,150811
11/6/2012,FL,Lee,Obama,democrat,110157,266166
11/6/2012,FL,Lee,Romney,republican,154163,266166
11/6/2012,FL,Lee,Other,other,1846,266166
11/6/2012,FL,Leon,Obama,democrat,90881,148353
11/6/2012,FL,Leon,Romney,republican,55805,148353
11/6/2012,FL,Leon,Other,other,1667,148353
11/6/2012,FL,Levy,Obama,democrat,6119,18399
11/6/2012,FL,Levy,Romney,republican,12054,18399
11/6/2012,FL,Levy,Other,other,226,18399
11/6/2012,FL,Liberty,Obama,democrat,942,3284
11/6/2012,FL,Liberty,Romney,republican,2301,3284
11/6/2012,FL,Liberty,Other,other,41,3284
11/6/2012,FL,Madison,Obama,democrat,4176,8715
11/6/2012,FL,Madison,Romney,republican,4474,8715
11/6/2012,FL,Madison,Other,other,65,8715
11/6/2012,FL,Manatee,Obama,democrat,66503,153491
11/6/2012,FL,Manatee,Romney,republican,85627,153491
11/6/2012,FL,Manatee,Other,other,1361,153491
11/6/2012,FL,Marion,Obama,democrat,66831,161385
11/6/2012,FL,Marion,Romney,republican,93043,161385
11/6/2012,FL,Marion,Other,other,1511,161385
11/6/2012,FL,Martin,Obama,democrat,30107,78873
11/6/2012,FL,Martin,Romney,republican,48183,78873
11/6/2012,FL,Martin,Other,other,583,78873
11/6/2012,FL,Miami-Dade,Obama,democrat,541440,878314
11/6/2012,FL,Miami-Dade,Romney,republican,332981,878314
11/6/2012,FL,Miami-Dade,Other,other,3893,878314
11/6/2012,FL,Monroe,Obama,democrat,19404,39057
11/6/2012,FL,Monroe,Romney,republican,19234,39057
11/6/2012,FL,Monroe,Other,other,419,39057
11/6/2012,FL,Nassau,Obama,democrat,10251,40528
11/6/2012,FL,Nassau,Romney,republican,29929,40528
11/6/2012,FL,Nassau,Other,other,348,40528
11/6/2012,FL,Okaloosa,Obama,democrat,23421,94798
11/6/2012,FL,Okaloosa,Romney,republican,70168,94798
11/6/2012,FL,Okaloosa,Other,other,1209,94798
11/6/2012,FL,Okeechobee,Obama,democrat,4856,12324
11/6/2012,FL,Okeechobee,Romney,republican,7328,12324
11/6/2012,FL,Okeechobee,Other,other,140,12324
11/6/2012,FL,Orange,Obama,democrat,273665,466359
11/6/2012,FL,Orange,Romney,republican,188589,466359
11/6/2012,FL,Orange,Other,other,4105,466359
11/6/2012,FL,Osceola,Obama,democrat,67239,108698
11/6/2012,FL,Osceola,Romney,republican,40592,108698
11/6/2012,FL,Osceola,Other,other,867,108698
11/6/2012,FL,Palm_Beach,Obama,democrat,349651,600721
11/6/2012,FL,Palm_Beach,Romney,republican,247398,600721
11/6/2012,FL,Palm_Beach,Other,other,3672,600721
11/6/2012,FL,Pasco,Obama,democrat,98263,213573
11/6/2012,FL,Pasco,Romney,republican,112427,213573
11/6/2012,FL,Pasco,Other,other,2883,213573
11/6/2012,FL,Pinellas,Obama,democrat,239104,457702
11/6/2012,FL,Pinellas,Romney,republican,213258,457702
11/6/2012,FL,Pinellas,Other,other,5340,457702
11/6/2012,FL,Polk,Obama,democrat,114622,248683
11/6/2012,FL,Polk,Romney,republican,131577,248683
11/6/2012,FL,Polk,Other,other,2484,248683
11/6/2012,FL,Putnam,Obama,democrat,11667,31324
11/6/2012,FL,Putnam,Romney,republican,19326,31324
11/6/2012,FL,Putnam,Other,other,331,31324
11/6/2012,FL,St_Johns,Obama,democrat,35190,114795
11/6/2012,FL,St_Johns,Romney,republican,78513,114795
11/6/2012,FL,St_Johns,Other,other,1092,114795
11/6/2012,FL,St_Lucie,Obama,democrat,65869,123027
11/6/2012,FL,St_Lucie,Romney,republican,56202,123027
11/6/2012,FL,St_Lucie,Other,other,956,123027
11/6/2012,FL,Santa_Rosa,Obama,democrat,17768,76846
11/6/2012,FL,Santa_Rosa,Romney,republican,58186,76846
11/6/2012,FL,Santa_Rosa,Other,other,892,76846
11/6/2012,FL,Sarasota,Obama,democrat,95119,207480
11/6/2012,FL,Sarasota,Romney,republican,110504,207480
