date,region,state_po,class,special,runoff,offyear,candidate,party,writein,voteshare,version
11/3/1992,National Popular Vote,NPV,1,FALSE,FALSE,FALSE,Democratic,democrat,FALSE,0.4987370894,20210915
11/3/1992,National Popular Vote,NPV,1,FALSE,FALSE,FALSE,Libertarian,libertarian,FALSE,0.01516760738,20210915
11/24/1992,Georgia,GA,3,FALSE,TRUE,FALSE,Fowler,democrat,FALSE,0.493525870600347,20210114
11/24/1992,Georgia,GA,3,FALSE,TRUE,FALSE,Coverdell,republican,FALSE,0.506474129399653,20210114
12/4/1992,North Dakota,ND,1,FALSE,FALSE,TRUE,Conrad,democrat,FALSE,0.6516409997,20210325
12/4/1992,North Dakota,ND,1,FALSE,FALSE,TRUE,Dalrymple,republican,FALSE,0.3483590003,20210325
6/5/1993,Texas,TX,1,TRUE,FALSE,TRUE,Hutchison,republican,FALSE,0.6733965764,20210325
6/5/1993,Texas,TX,1,TRUE,FALSE,TRUE,Krueger,democrat,FALSE,0.3266034236,20210325
11/8/1994,Alabama,AL,3,FALSE,FALSE,FALSE,Shelby,republican,FALSE,1.01,20210114
11/8/1994,Arizona,AZ,1,FALSE,FALSE,FALSE,Coppersmith,democrat,FALSE,0.395430093113863,20210114
11/8/1994,Arizona,AZ,1,FALSE,FALSE,FALSE,Grainger,libertarian,FALSE,0.0674610834092899,20210114
11/8/1994,Arizona,AZ,1,FALSE,FALSE,FALSE,Kyl,republican,FALSE,0.537056994263042,20210114
11/8/1994,California,CA,1,FALSE,FALSE,FALSE,Feinstein,democrat,FALSE,0.467360865032066,20210114
11/8/1994,California,CA,1,FALSE,FALSE,FALSE,Blong,green,FALSE,0.0165099284256953,20210114
11/8/1994,California,CA,1,FALSE,FALSE,FALSE,Barron,peace and freedom,FALSE,0.0299857095691624,20210114
11/8/1994,California,CA,1,FALSE,FALSE,FALSE,Meeuwenberg,american independent,FALSE,0.0167687934669229,20210114
11/8/1994,California,CA,1,FALSE,FALSE,FALSE,Huffington,republican,FALSE,0.448318663335561,20210114
11/8/1994,California,CA,1,FALSE,FALSE,FALSE,Boddie,libertarian,FALSE,0.0210357209091895,20210114
11/8/1994,Connecticut,CT,1,FALSE,FALSE,FALSE,Lieberman,a connecticut party,FALSE,0.259385327287008,20210114
11/8/1994,Connecticut,CT,1,FALSE,FALSE,FALSE,Garneau,concerned citizens,FALSE,0.0194403073548808,20210114
11/8/1994,Connecticut,CT,1,FALSE,FALSE,FALSE,Labriola,republican,FALSE,0.310127039523407,20210114
11/8/1994,Connecticut,CT,1,FALSE,FALSE,FALSE,Lieberman,democrat,FALSE,0.411047325834704,20210114
11/8/1994,Delaware,DE,1,FALSE,FALSE,FALSE,Dierickx,libertarian,FALSE,0.0170150753768844,20210114
11/8/1994,Delaware,DE,1,FALSE,FALSE,FALSE,Roth,republican,FALSE,0.558160804020101,20210114
11/8/1994,Delaware,DE,1,FALSE,FALSE,FALSE,Oberly,democrat,FALSE,0.424824120603015,20210114
11/8/1994,Florida,FL,1,FALSE,FALSE,FALSE,Mack,republican,FALSE,0.704974364568561,20210114
11/8/1994,Florida,FL,1,FALSE,FALSE,FALSE,Rodham,democrat,FALSE,0.294772641384469,20210114
11/8/1994,Hawaii,HI,1,FALSE,FALSE,FALSE,Akaka,democrat,FALSE,0.717813293284991,20210114
11/8/1994,Hawaii,HI,1,FALSE,FALSE,FALSE,Hustace,republican,FALSE,0.241859109783638,20210114
11/8/1994,Hawaii,HI,1,FALSE,FALSE,FALSE,Rowland,libertarian,FALSE,0.0403275969313705,20210114
11/8/1994,Indiana,IN,1,FALSE,FALSE,FALSE,Lugar,republican,FALSE,0.673520700092254,20210114
11/8/1994,Indiana,IN,1,FALSE,FALSE,FALSE,Jontz,democrat,FALSE,0.305006970862314,20210114
11/8/1994,Indiana,IN,1,FALSE,FALSE,FALSE,Bourland,libertarian,FALSE,0.0112356566085848,20210114
11/8/1994,Indiana,IN,1,FALSE,FALSE,FALSE,Barton,new alliance,FALSE,0.0102366724368476,20210114
11/8/1994,Maine,ME,1,FALSE,FALSE,FALSE,Snowe,republican,FALSE,0.602353180271743,20210114
11/8/1994,Maine,ME,1,FALSE,FALSE,FALSE,Andrews,democrat,FALSE,0.363552868390352,20210114
11/8/1994,Maine,ME,1,FALSE,FALSE,FALSE,Truman,unenrolled,FALSE,0.0336210484764516,20210114
11/8/1994,Maryland,MD,1,FALSE,FALSE,FALSE,Brock,republican,FALSE,0.408960332364084,20210114
11/8/1994,Maryland,MD,1,FALSE,FALSE,FALSE,Sarbanes,democrat,FALSE,0.590990000007304,20210114
11/8/1994,Massachusetts,MA,1,FALSE,FALSE,FALSE,Dozier,libertarian,FALSE,0.00664420432625594,20210114
11/8/1994,Massachusetts,MA,1,FALSE,FALSE,FALSE,Romney,republican,FALSE,0.410102089731622,20210114
11/8/1994,Massachusetts,MA,1,FALSE,FALSE,FALSE,Ferguson,larouche was right,FALSE,0.00219088096259309,20210114
11/8/1994,Massachusetts,MA,1,FALSE,FALSE,FALSE,Kennedy,democrat,FALSE,0.58074722068676,20210114
11/8/1994,Michigan,MI,1,FALSE,FALSE,FALSE,Coon,libertarian,FALSE,0.0421875641760737,20210114
11/8/1994,Michigan,MI,1,FALSE,FALSE,FALSE,Abraham,republican,FALSE,0.518754610409133,20210114
11/8/1994,Michigan,MI,1,FALSE,FALSE,FALSE,Roundtree,workers world,FALSE,0.00657491575991864,20210114
11/8/1994,Michigan,MI,1,FALSE,FALSE,FALSE,Wege,natural law,FALSE,0.00484526275840881,20210114
11/8/1994,Michigan,MI,1,FALSE,FALSE,FALSE,Carr,democrat,FALSE,0.427471384658858,20210114
11/8/1994,Minnesota,MN,1,FALSE,FALSE,FALSE,Johnson,natural law,FALSE,0.00285064996962653,20210114
11/8/1994,Minnesota,MN,1,FALSE,FALSE,FALSE,Sjostrom,grassroots,FALSE,0.00897949100048564,20210114
11/8/1994,Minnesota,MN,1,FALSE,FALSE,FALSE,Grams,republican,FALSE,0.490517668784255,20210114
11/8/1994,Minnesota,MN,1,FALSE,FALSE,FALSE,Wynia,democrat,FALSE,0.440999047339177,20210114
11/8/1994,Minnesota,MN,1,FALSE,FALSE,FALSE,Barkley,independence,FALSE,0.0538092613973825,20210114
11/8/1994,Minnesota,MN,1,FALSE,FALSE,FALSE,Himelgrin,socialist workers,FALSE,0.00136948518524995,20210114
11/8/1994,Mississippi,MS,1,FALSE,FALSE,FALSE,Lott,republican,FALSE,0.687951519935535,20210114
11/8/1994,Mississippi,MS,1,FALSE,FALSE,FALSE,Harper,democrat,FALSE,0.312048480064465,20210114
11/8/1994,Missouri,MO,1,FALSE,FALSE,FALSE,Johnson,libertarian,FALSE,0.0457795434213877,20210114
11/8/1994,Missouri,MO,1,FALSE,FALSE,FALSE,Wheat,democrat,FALSE,0.356989064376638,20210114
11/8/1994,Missouri,MO,1,FALSE,FALSE,FALSE,Ashcroft,republican,FALSE,0.597228012141178,20210114
11/8/1994,Missouri,MO,1,FALSE,FALSE,FALSE,Kolocotronis,independent,FALSE,5.63343466004475E-07,20210114
11/8/1994,Missouri,MO,1,FALSE,FALSE,FALSE,Peacock,independent,FALSE,0.00000281671733002238,20210114
11/8/1994,Montana,MT,1,FALSE,FALSE,FALSE,Mudd,democrat,FALSE,0.376283937474849,20210114
11/8/1994,Montana,MT,1,FALSE,FALSE,FALSE,Burns,republican,FALSE,0.623716062525151,20210114
11/8/1994,Nebraska,NE,1,FALSE,FALSE,FALSE,Stoney,republican,FALSE,0.450044457489145,20210114
11/8/1994,Nebraska,NE,1,FALSE,FALSE,FALSE,Kerrey,democrat,FALSE,0.547814677014183,20210114
11/8/1994,Nevada,NV,1,FALSE,FALSE,FALSE,Days,libertarian,FALSE,0.0156728773027094,20210114
11/8/1994,Nevada,NV,1,FALSE,FALSE,FALSE,Furman,republican,FALSE,0.410007095366988,20210114
11/8/1994,Nevada,NV,1,FALSE,FALSE,FALSE,Bryan,democrat,FALSE,0.509300186581873,20210114
11/8/1994,Nevada,NV,1,FALSE,FALSE,FALSE,Nevenich,independent,FALSE,0.0175176727196279,20210114
11/8/1994,Nevada,NV,1,FALSE,FALSE,FALSE,Grasteit,independent american,FALSE,0.0143221296612619,20210114
11/8/1994,New Jersey,NJ,1,FALSE,FALSE,FALSE,Lippi,property rights,FALSE,0.00306732195006343,20210114
11/8/1994,New Jersey,NJ,1,FALSE,FALSE,FALSE,Grindlinger,libertarian,FALSE,0.00683346578181671,20210114
11/8/1994,New Jersey,NJ,1,FALSE,FALSE,FALSE,Kelly,keep america first,FALSE,0.00697994585590351,20210114
11/8/1994,New Jersey,NJ,1,FALSE,FALSE,FALSE,Gold,natural law,FALSE,0.00158110883956149,20210114
11/8/1994,New Jersey,NJ,1,FALSE,FALSE,FALSE,Haytaian,republican,FALSE,0.470217583740614,20210114
11/8/1994,New Jersey,NJ,1,FALSE,FALSE,FALSE,Lautenberg,democrat,FALSE,0.5029410376337,20210114
11/8/1994,New Jersey,NJ,1,FALSE,FALSE,FALSE,Pezzullo,conservative,FALSE,0.00456813440349761,20210114
11/8/1994,New Jersey,NJ,1,FALSE,FALSE,FALSE,Kuniansky,socialist workers,FALSE,0.00175484102045514,20210114
11/8/1994,New Jersey,NJ,1,FALSE,FALSE,FALSE,Predham,damn drug dealers,FALSE,0.00205656077438808,20210114
11/8/1994,New Mexico,NM,1,FALSE,FALSE,FALSE,McMillan,republican,FALSE,0.45990250347585,20210114
11/8/1994,New Mexico,NM,1,FALSE,FALSE,FALSE,Bingaman,democrat,FALSE,0.539704574305478,20210114
11/8/1994,New York,NY,1,FALSE,FALSE,FALSE,Castro,conservative,FALSE,0.051899920540281,20210114
11/8/1994,New York,NY,1,FALSE,FALSE,FALSE,Segal,libertarian,FALSE,0.00337638120847085,20210114
11/8/1994,New York,NY,1,FALSE,FALSE,FALSE,Moynihan,liberal,FALSE,0.0221740284200803,20210114
11/8/1994,New York,NY,1,FALSE,FALSE,FALSE,Betancourt,independence fusion,FALSE,0.005001420666208,20210114
11/8/1994,New York,NY,1,FALSE,FALSE,FALSE,Moynihan,democrat,FALSE,0.474503827165915,20210114
11/8/1994,New York,NY,1,FALSE,FALSE,FALSE,Craine,socialist workers,FALSE,0.00279479011486565,20210114
11/8/1994,New York,NY,1,FALSE,FALSE,FALSE,Castro,republican,FALSE,0.321246973342897,20210114
11/8/1994,New York,NY,1,FALSE,FALSE,FALSE,Hewes,right to life,FALSE,0.018007741786316,20210114
11/8/1994,North Dakota,ND,1,FALSE,FALSE,FALSE,Conrad,democrat,FALSE,0.57982980126571,20210114
11/8/1994,North Dakota,ND,1,FALSE,FALSE,FALSE,Clayburgh,republican,FALSE,0.42017019873429,20210114
11/8/1994,Ohio,OH,1,FALSE,FALSE,FALSE,Hyatt,democrat,FALSE,0.392277714348229,20210114
11/8/1994,Ohio,OH,1,FALSE,FALSE,FALSE,Slovenec,independent,FALSE,0.0733312500509182,20210114
11/8/1994,Ohio,OH,1,FALSE,FALSE,FALSE,Dewine,republican,FALSE,0.534366594857435,20210114
11/8/1994,Oklahoma,OK,2,TRUE,FALSE,FALSE,Corn,independent,FALSE,0.0484024307075313,20210114
11/8/1994,Oklahoma,OK,2,TRUE,FALSE,FALSE,McCurdy,democrat,FALSE,0.399507344034689,20210114
11/8/1994,Oklahoma,OK,2,TRUE,FALSE,FALSE,Inhofe,republican,FALSE,0.552090225257779,20210114
11/8/1994,Pennsylvania,PA,1,FALSE,FALSE,FALSE,Santorum,republican,FALSE,0.494025806058643,20210114
11/8/1994,Pennsylvania,PA,1,FALSE,FALSE,FALSE,Ernsberger,libertarian,FALSE,0.0168257688293346,20210114
11/8/1994,Pennsylvania,PA,1,FALSE,FALSE,FALSE,Blough,patriot,FALSE,0.0198741319209725,20210114
11/8/1994,Pennsylvania,PA,1,FALSE,FALSE,FALSE,Wofford,democrat,FALSE,0.469203420883877,20210114
11/8/1994,Rhode Island,RI,1,FALSE,FALSE,FALSE,Kushner,democrat,FALSE,0.354766233916639,20210114
11/8/1994,Rhode Island,RI,1,FALSE,FALSE,FALSE,Chafee,republican,FALSE,0.645233766083361,20210114
11/8/1994,Tennessee,TN,2,TRUE,FALSE,FALSE,Moore,independent,FALSE,0.00151378506298683,20210114
11/8/1994,Tennessee,TN,1,FALSE,FALSE,FALSE,Sasser,democrat,FALSE,0.420945547493872,20210114
11/8/1994,Tennessee,TN,2,TRUE,FALSE,FALSE,Martin,independent,FALSE,0.00117268883428317,20210114
11/8/1994,Tennessee,TN,1,FALSE,FALSE,FALSE,Kienlen,independent,FALSE,0.00208525990768655,20210114
11/8/1994,Tennessee,TN,1,FALSE,FALSE,FALSE,Frist,republican,FALSE,0.563517341026796,20210114
11/8/1994,Tennessee,TN,2,TRUE,FALSE,FALSE,Lytle,independent,FALSE,0.00131936021262575,20210114
11/8/1994,Tennessee,TN,2,TRUE,FALSE,FALSE,Walls,independent,FALSE,0.001045118844748,20210114
11/8/1994,Tennessee,TN,2,TRUE,FALSE,FALSE,Thompson,republican,FALSE,0.604421152877965,20210114
11/8/1994,Tennessee,TN,1,FALSE,FALSE,FALSE,Johnson,independent,FALSE,0.00447922204336557,20210114
11/8/1994,Tennessee,TN,2,TRUE,FALSE,FALSE,Lumpkin,independent,FALSE,0.00080771586957026,20210114
11/8/1994,Tennessee,TN,2,TRUE,FALSE,FALSE,Schneller,independent,FALSE,0.000784521326018411,20210114
11/8/1994,Tennessee,TN,1,FALSE,FALSE,FALSE,Hooker,independent,FALSE,0.00894628513683209,20210114
11/8/1994,Tennessee,TN,2,TRUE,FALSE,FALSE,Cooper,democrat,FALSE,0.386073177420521,20210114
11/8/1994,Tennessee,TN,2,TRUE,FALSE,FALSE,Hancock,independent,FALSE,0.00284406035493109,20210114
11/8/1994,Texas,TX,1,FALSE,FALSE,FALSE,Fisher,democrat,FALSE,0.383092987284868,20210114
11/8/1994,Texas,TX,1,FALSE,FALSE,FALSE,Blondeau,libertarian,FALSE,0.00843633321962457,20210114
11/8/1994,Texas,TX,1,FALSE,FALSE,FALSE,Hutchison,republican,FALSE,0.608470679495507,20210114
11/8/1994,Utah,UT,1,FALSE,FALSE,FALSE,Gonzalez,socialist workers,FALSE,0.00291544066673856,20210114
11/8/1994,Utah,UT,1,FALSE,FALSE,FALSE,Horn,american,FALSE,0.00489693897986536,20210114
11/8/1994,Utah,UT,1,FALSE,FALSE,FALSE,Hatch,republican,FALSE,0.688030517769938,20210114
11/8/1994,Utah,UT,1,FALSE,FALSE,FALSE,Oliver,independent,FALSE,0.0183899989216336,20210114
11/8/1994,Utah,UT,1,FALSE,FALSE,FALSE,Topham,independent american,FALSE,0.00281530664119668,20210114
11/8/1994,Utah,UT,1,FALSE,FALSE,FALSE,Shea,democrat,FALSE,0.282951797020628,20210114
11/8/1994,Vermont,VT,1,FALSE,FALSE,FALSE,Jeffords,republican,FALSE,0.503160550285347,20210114
11/8/1994,Vermont,VT,1,FALSE,FALSE,FALSE,Backus,democrat,FALSE,0.405665369061567,20210114
11/8/1994,Vermont,VT,1,FALSE,FALSE,FALSE,Pardo,natural law,FALSE,0.00334952190181035,20210114
11/8/1994,Vermont,VT,1,FALSE,FALSE,FALSE,Mills,independent,FALSE,0.058888279980347,20210114
11/8/1994,Vermont,VT,1,FALSE,FALSE,FALSE,Mulligan,independent,FALSE,0.0148389961827733,20210114
11/8/1994,Vermont,VT,1,FALSE,FALSE,FALSE,Levy,liberty union,FALSE,0.00650062360633433,20210114
11/8/1994,Vermont,VT,1,FALSE,FALSE,FALSE,Melamede,grassroots,FALSE,0.00668959522279754,20210114
11/8/1994,Virginia,VA,1,FALSE,FALSE,FALSE,Robb,democrat,FALSE,0.456084021924088,20210114
11/8/1994,Virginia,VA,1,FALSE,FALSE,FALSE,Coleman,independent,FALSE,0.114375811375466,20210114
11/8/1994,Virginia,VA,1,FALSE,FALSE,FALSE,Wilder,independent,FALSE,0.0000549220083180111,20210114
11/8/1994,Virginia,VA,1,FALSE,FALSE,FALSE,North,republican,FALSE,0.428786811719093,20210114
11/8/1994,Washington,WA,1,FALSE,FALSE,FALSE,Gorton,republican,FALSE,0.557485032405526,20210114
11/8/1994,Washington,WA,1,FALSE,FALSE,FALSE,Sims,democrat,FALSE,0.442514967594474,20210114
11/8/1994,West Virginia,WV,1,FALSE,FALSE,FALSE,Byrd,democrat,FALSE,0.690116787350096,20210114
11/8/1994,West Virginia,WV,1,FALSE,FALSE,FALSE,Klos,republican,FALSE,0.309883212649904,20210114
11/8/1994,Wisconsin,WI,1,FALSE,FALSE,FALSE,Dean,libertarian,FALSE,0.00986121862920183,20210114
11/8/1994,Wisconsin,WI,1,FALSE,FALSE,FALSE,Kohl,democrat,FALSE,0.582936687386787,20210114
11/8/1994,Wisconsin,WI,1,FALSE,FALSE,FALSE,Welch,republican,FALSE,0.406858461907937,20210114
11/8/1994,Wyoming,WY,1,FALSE,FALSE,FALSE,Thomas,republican,FALSE,0.588736304595707,20210114
11/8/1994,Wyoming,WY,1,FALSE,FALSE,FALSE,Sullivan,democrat,FALSE,0.393074215457836,20210114
11/8/1994,Wyoming,WY,1,FALSE,FALSE,FALSE,McCune,libertarian,FALSE,0.0181894799464578,20210114
11/8/1994,National Popular Vote,NPV,1,FALSE,FALSE,FALSE,Republican,republican,FALSE,0.5002021603,20210915
11/8/1994,National Popular Vote,NPV,1,FALSE,FALSE,FALSE,Democratic,democrat,FALSE,0.4396697284,20210915
11/8/1994,National Popular Vote,NPV,1,FALSE,FALSE,FALSE,Libertarian,libertarian,FALSE,0.01142917954,20210915
3/3/1995,Colorado,CO,3,FALSE,FALSE,TRUE,Campbell,republican,FALSE,1.01,20210114
1/30/1996,Oregon,OR,3,TRUE,FALSE,TRUE,Wyden,democrat,FALSE,0.4777997473,20210325
1/30/1996,Oregon,OR,3,TRUE,FALSE,TRUE,Smith,republican,FALSE,0.4625733741,20210325
1/30/1996,Oregon,OR,3,TRUE,FALSE,TRUE,Shilling,american independent,FALSE,0.02139129941,20210325
1/30/1996,Oregon,OR,3,TRUE,FALSE,TRUE,Nanni,libertarian,FALSE,0.013118749,20210325
11/5/1996,Alabama,AL,2,FALSE,FALSE,FALSE,Thornton,libertarian,FALSE,0.0143724827313453,20210114
11/5/1996,Alabama,AL,2,FALSE,FALSE,FALSE,Bedford,democrat,FALSE,0.454617968738016,20210114
11/5/1996,Alabama,AL,2,FALSE,FALSE,FALSE,Hebner,natural law,FALSE,0.00608446217902845,20210114
11/5/1996,Alabama,AL,2,FALSE,FALSE,FALSE,Sessions,republican,FALSE,0.524502915513144,20210114
11/5/1996,Alaska,AK,2,FALSE,FALSE,FALSE,Obermeyer,democrat,FALSE,0.103386570999845,20210114
11/5/1996,Alaska,AK,2,FALSE,FALSE,FALSE,Whittaker,green,FALSE,0.12520481553666,20210114
11/5/1996,Alaska,AK,2,FALSE,FALSE,FALSE,Stevens,republican,FALSE,0.767057900274237,20210114
11/5/1996,Arkansas,AR,2,FALSE,FALSE,FALSE,Bryant,democrat,FALSE,0.472995794054005,20210114
11/5/1996,Arkansas,AR,2,FALSE,FALSE,FALSE,Hutchinson,republican,FALSE,0.527004205945995,20210114
11/5/1996,Colorado,CO,2,FALSE,FALSE,FALSE,Mackenzie,natural law,FALSE,0.0285146420151809,20210114
11/5/1996,Colorado,CO,2,FALSE,FALSE,FALSE,Strickland,democrat,FALSE,0.45738527172837,20210114
11/5/1996,Colorado,CO,2,FALSE,FALSE,FALSE,Allard,republican,FALSE,0.51405486841952,20210114
11/5/1996,Delaware,DE,2,FALSE,FALSE,FALSE,Kossoff,natural law,FALSE,0.00616130425159022,20210114
11/5/1996,Delaware,DE,2,FALSE,FALSE,FALSE,Clatworthy,republican,FALSE,0.381318693280985,20210114
11/5/1996,Delaware,DE,2,FALSE,FALSE,FALSE,Jones,libertarian,FALSE,0.0121194088341056,20210114
11/5/1996,Delaware,DE,2,FALSE,FALSE,FALSE,Biden,democrat,FALSE,0.600400593633319,20210114
11/5/1996,Georgia,GA,2,FALSE,FALSE,FALSE,Millner,republican,FALSE,0.475370746769687,20210114
11/5/1996,Georgia,GA,2,FALSE,FALSE,FALSE,Cleland,democrat,FALSE,0.488660265648736,20210114
11/5/1996,Georgia,GA,2,FALSE,FALSE,FALSE,Cashin,libertarian,FALSE,0.0359689875815767,20210114
11/5/1996,Idaho,ID,2,FALSE,FALSE,FALSE,Craig,republican,FALSE,0.570219595240058,20210114
11/5/1996,Idaho,ID,2,FALSE,FALSE,FALSE,Minnick,democrat,FALSE,0.399052355736647,20210114
11/5/1996,Idaho,ID,2,FALSE,FALSE,FALSE,Charbonneau,independent,FALSE,0.0203868206655632,20210114
11/5/1996,Idaho,ID,2,FALSE,FALSE,FALSE,Vegors,natural law,FALSE,0.0103412283577317,20210114
11/5/1996,Illinois,IL,2,FALSE,FALSE,FALSE,Salvi,republican,FALSE,0.406713024281522,20210114
11/5/1996,Illinois,IL,2,FALSE,FALSE,FALSE,Perry,reform,FALSE,0.0143559141247063,20210114
11/5/1996,Illinois,IL,2,FALSE,FALSE,FALSE,Koppie,u.s. taxpayers,FALSE,0.00413176867365121,20210114
11/5/1996,Illinois,IL,2,FALSE,FALSE,FALSE,Miller,libertarian,FALSE,0.00969670564200623,20210114
11/5/1996,Illinois,IL,2,FALSE,FALSE,FALSE,Davis,natural law,FALSE,0.00325544695701107,20210114
11/5/1996,Illinois,IL,2,FALSE,FALSE,FALSE,Durbin,democrat,FALSE,0.560852485765948,20210114
11/5/1996,Iowa,IA,2,FALSE,FALSE,FALSE,Harkin,democrat,FALSE,0.51808662036152,20210114
11/5/1996,Iowa,IA,2,FALSE,FALSE,FALSE,Atkinson,nominated by petition,FALSE,0.00798004009627026,20210114
11/5/1996,Iowa,IA,2,FALSE,FALSE,FALSE,Lightfoot,republican,FALSE,0.467141972494678,20210114
11/5/1996,Iowa,IA,2,FALSE,FALSE,FALSE,Sulentic,nominated by petition,FALSE,0.00158571435573921,20210114
11/5/1996,Iowa,IA,2,FALSE,FALSE,FALSE,Pena,socialist workers,FALSE,0.00150646948582334,20210114
11/5/1996,Iowa,IA,2,FALSE,FALSE,FALSE,Gratson,natural law,FALSE,0.00347043512786201,20210114
11/5/1996,Kansas,KS,3,TRUE,FALSE,FALSE,Klaassen,reform,FALSE,0.0275669756066406,20210114
11/5/1996,Kansas,KS,3,TRUE,FALSE,FALSE,Brownback,republican,FALSE,0.539130622626128,20210114
11/5/1996,Kansas,KS,2,FALSE,FALSE,FALSE,Roberts,republican,FALSE,0.620238525135418,20210114
11/5/1996,Kansas,KS,3,TRUE,FALSE,FALSE,Docking,democrat,FALSE,0.433302401767232,20210114
11/5/1996,Kansas,KS,2,FALSE,FALSE,FALSE,Marney,reform,FALSE,0.0229449776679654,20210114
11/5/1996,Kansas,KS,2,FALSE,FALSE,FALSE,Thompson,democrat,FALSE,0.344369476385061,20210114
11/5/1996,Kansas,KS,2,FALSE,FALSE,FALSE,Rosile,libertarian,FALSE,0.0124470208115556,20210114
11/5/1996,Kentucky,KY,2,FALSE,FALSE,FALSE,McElroy,u.s. taxpayers,FALSE,0.00404270392931848,20210114
11/5/1996,Kentucky,KY,2,FALSE,FALSE,FALSE,McConnell,republican,FALSE,0.554528302752925,20210114
11/5/1996,Kentucky,KY,2,FALSE,FALSE,FALSE,Metten,natural law,FALSE,0.0063838610117777,20210114
11/5/1996,Kentucky,KY,2,FALSE,FALSE,FALSE,Lacy,libertarian,FALSE,0.00657589709926047,20210114
11/5/1996,Kentucky,KY,2,FALSE,FALSE,FALSE,Beshear,democrat,FALSE,0.428456228778482,20210114
11/5/1996,Louisiana,LA,2,FALSE,FALSE,FALSE,Jenkins,republican,FALSE,0.498297749193872,20210114
11/5/1996,Louisiana,LA,2,FALSE,FALSE,FALSE,Landrieu,democrat,FALSE,0.501702250806128,20210114
11/5/1996,Maine,ME,2,FALSE,FALSE,FALSE,Clarke,u.s. taxpayers,FALSE,0.0306834306507992,20210114
11/5/1996,Maine,ME,2,FALSE,FALSE,FALSE,Brennan,democrat,FALSE,0.438754270514538,20210114
11/5/1996,Maine,ME,2,FALSE,FALSE,FALSE,Rensenbrink,independent,FALSE,0.0386319850620574,20210114
11/5/1996,Maine,ME,2,FALSE,FALSE,FALSE,Collins,republican,FALSE,0.491814950138189,20210114
11/5/1996,Massachusetts,MA,2,FALSE,FALSE,FALSE,Kerry,democrat,FALSE,0.521973894556293,20210114
11/5/1996,Massachusetts,MA,2,FALSE,FALSE,FALSE,Stowe,natural law,FALSE,0.00280483672947195,20210114
11/5/1996,Massachusetts,MA,2,FALSE,FALSE,FALSE,Gallagher,conservative,FALSE,0.0273899016487855,20210114
11/5/1996,Massachusetts,MA,2,FALSE,FALSE,FALSE,Weld,republican,FALSE,0.447240195591293,20210114
11/5/1996,Michigan,MI,2,FALSE,FALSE,FALSE,Mattingly,natural law,FALSE,0.00300485704603895,20210114
11/5/1996,Michigan,MI,2,FALSE,FALSE,FALSE,Proctor,libertarian,FALSE,0.00981003700922905,20210114
11/5/1996,Michigan,MI,2,FALSE,FALSE,FALSE,Levin,democrat,FALSE,0.583573217809612,20210114
11/5/1996,Michigan,MI,2,FALSE,FALSE,FALSE,Roundtree,workers world,FALSE,0.0032517624233404,20210114
11/5/1996,Michigan,MI,2,FALSE,FALSE,FALSE,Romney,republican,FALSE,0.398691321767672,20210114
11/5/1996,Michigan,MI,2,FALSE,FALSE,FALSE,McLaughlin,socialist equality,FALSE,0.00158800821246088,20210114
11/5/1996,Minnesota,MN,2,FALSE,FALSE,FALSE,Davis,grassroots,FALSE,0.00647714857036839,20210114
11/5/1996,Minnesota,MN,2,FALSE,FALSE,FALSE,Fiske,socialist workers,FALSE,0.000711895387110296,20210114
11/5/1996,Minnesota,MN,2,FALSE,FALSE,FALSE,Hanson,resource,FALSE,0.0020069586170722,20210114
11/5/1996,Minnesota,MN,2,FALSE,FALSE,FALSE,Carlton,libertarian,FALSE,0.00248659469834922,20210114
11/5/1996,Minnesota,MN,2,FALSE,FALSE,FALSE,Boschwitz,republican,FALSE,0.412841603276368,20210114
11/5/1996,Minnesota,MN,2,FALSE,FALSE,FALSE,Johnson,natural law,FALSE,0.00197947230868957,20210114
11/5/1996,Minnesota,MN,2,FALSE,FALSE,FALSE,Barkley,reform,FALSE,0.0697822397218386,20210114
11/5/1996,Minnesota,MN,2,FALSE,FALSE,FALSE,Wellstone,democrat,FALSE,0.503196428612331,20210114
11/5/1996,Mississippi,MS,2,FALSE,FALSE,FALSE,Weill,independence,FALSE,0.0157751217191594,20210114
11/5/1996,Mississippi,MS,2,FALSE,FALSE,FALSE,Cochran,republican,FALSE,0.710345957831339,20210114
11/5/1996,Mississippi,MS,2,FALSE,FALSE,FALSE,Hunt,democrat,FALSE,0.273878920449502,20210114
11/5/1996,Montana,MT,2,FALSE,FALSE,FALSE,Rehberg,republican,FALSE,0.446909126604334,20210114
11/5/1996,Montana,MT,2,FALSE,FALSE,FALSE,Heaton,natural law,FALSE,0.0102284718643402,20210114
11/5/1996,Montana,MT,2,FALSE,FALSE,FALSE,Baucus,democrat,FALSE,0.495558173206704,20210114
11/5/1996,Montana,MT,2,FALSE,FALSE,FALSE,Shaw,reform,FALSE,0.0473042283246215,20210114
11/5/1996,Nebraska,NE,2,FALSE,FALSE,FALSE,Nelson,democrat,FALSE,0.425941734898472,20210114
11/5/1996,Nebraska,NE,2,FALSE,FALSE,FALSE,Hagel,republican,FALSE,0.574058265101528,20210114
11/5/1996,New Hampshire,NH,2,FALSE,FALSE,FALSE,Blevens,libertarian,FALSE,0.0452576173117858,20210114
11/5/1996,New Hampshire,NH,2,FALSE,FALSE,FALSE,Smith,republican,FALSE,0.492519410498238,20210114
